food_id,alias,source_url,data_status,notes
FC000020,Soft tofu,https://i.fnri.dost.gov.ph/fct/library/report/3273,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000020,Tofu,https://i.fnri.dost.gov.ph/fct/library/report/3273,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000021,"Mung bean seed, green, dried, boiled",https://i.fnri.dost.gov.ph/fct/library/report/3238,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000021,Munggo,https://i.fnri.dost.gov.ph/fct/library/report/3238,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000021,monggo,https://i.fnri.dost.gov.ph/fct/library/report/3238,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000021,boiled mung beans,https://i.fnri.dost.gov.ph/fct/library/report/3238,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000021,"Munggo buto, berde, tuyo, nilaga",https://i.fnri.dost.gov.ph/fct/library/report/3238,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000022,"Peanut, roasted",https://i.fnri.dost.gov.ph/fct/library/report/3248,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000022,Mani,https://i.fnri.dost.gov.ph/fct/library/report/3248,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000022,roasted peanuts,https://i.fnri.dost.gov.ph/fct/library/report/3248,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000022,"Peanut w/o skin, roasted",https://i.fnri.dost.gov.ph/fct/library/report/3248,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000022,"Mani, walang balok, binusa",https://i.fnri.dost.gov.ph/fct/library/report/3248,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000023,Pili nut,https://i.fnri.dost.gov.ph/fct/library/report/3251,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000023,Pili,https://i.fnri.dost.gov.ph/fct/library/report/3251,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000023,Pili bunga,https://i.fnri.dost.gov.ph/fct/library/report/3251,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000024,Chicken breast,https://i.fnri.dost.gov.ph/fct/library/report/3800,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000024,Manok pitso,https://i.fnri.dost.gov.ph/fct/library/report/3800,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000025,Chicken thigh,https://i.fnri.dost.gov.ph/fct/library/report/3814,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000025,Manok hita,https://i.fnri.dost.gov.ph/fct/library/report/3814,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000026,Chicken leg/drumstick,https://i.fnri.dost.gov.ph/fct/library/report/3809,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000026,Manok binti,https://i.fnri.dost.gov.ph/fct/library/report/3809,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000026,drumstick,https://i.fnri.dost.gov.ph/fct/library/report/3809,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000027,Chicken wing,https://i.fnri.dost.gov.ph/fct/library/report/3816,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000027,Manok pakpak,https://i.fnri.dost.gov.ph/fct/library/report/3816,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000028,Chicken liver,https://i.fnri.dost.gov.ph/fct/library/report/3810,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000028,Atay ng manok,https://i.fnri.dost.gov.ph/fct/library/report/3810,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000028,Manok atay,https://i.fnri.dost.gov.ph/fct/library/report/3810,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000029,"Chicken, whole meat",https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000029,Manok,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000029,chicken meat,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000030,Beef lean meat,https://i.fnri.dost.gov.ph/fct/library/report/3722,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000030,Baka laman,https://i.fnri.dost.gov.ph/fct/library/report/3722,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000030,lean beef,https://i.fnri.dost.gov.ph/fct/library/report/3722,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000031,"Beef lean meat, boiled",https://i.fnri.dost.gov.ph/fct/library/report/3723,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000031,Nilagang baka,https://i.fnri.dost.gov.ph/fct/library/report/3723,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000031,boiled beef,https://i.fnri.dost.gov.ph/fct/library/report/3723,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000031,"Baka laman, nilaga",https://i.fnri.dost.gov.ph/fct/library/report/3723,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000032,"Beef lean meat, fried",https://i.fnri.dost.gov.ph/fct/library/report/3725,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000032,Pritong baka,https://i.fnri.dost.gov.ph/fct/library/report/3725,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000032,fried beef,https://i.fnri.dost.gov.ph/fct/library/report/3725,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000032,"Baka laman, prito",https://i.fnri.dost.gov.ph/fct/library/report/3725,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000033,Beef liver,https://i.fnri.dost.gov.ph/fct/library/report/3726,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000033,Atay ng baka,https://i.fnri.dost.gov.ph/fct/library/report/3726,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000033,Baka atay,https://i.fnri.dost.gov.ph/fct/library/report/3726,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000034,Ground beef,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000034,Giniling na baka,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000035,Pork belly,https://i.fnri.dost.gov.ph/fct/library/report/3854,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000035,Baboy liempo,https://i.fnri.dost.gov.ph/fct/library/report/3854,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000035,liempo,https://i.fnri.dost.gov.ph/fct/library/report/3854,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000036,"Pork belly, broiled",https://i.fnri.dost.gov.ph/fct/library/report/3855,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000036,Inihaw na liempo,https://i.fnri.dost.gov.ph/fct/library/report/3855,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000036,"Baboy liempo, inihaw",https://i.fnri.dost.gov.ph/fct/library/report/3855,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000037,"Pork belly, fried",https://i.fnri.dost.gov.ph/fct/library/report/3856,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000037,Pritong liempo,https://i.fnri.dost.gov.ph/fct/library/report/3856,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000037,"Baboy liempo, prito",https://i.fnri.dost.gov.ph/fct/library/report/3856,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000038,Pork Boston butt / shoulder,https://i.fnri.dost.gov.ph/fct/library/report/3860,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000038,Pork kasim,https://i.fnri.dost.gov.ph/fct/library/report/3860,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000038,baboy paypay,https://i.fnri.dost.gov.ph/fct/library/report/3860,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000038,Pork Boston butt,https://i.fnri.dost.gov.ph/fct/library/report/3860,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000039,Pork lean meat,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000039,Laman ng baboy,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000039,lean pork,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000040,Ground pork,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000040,Giniling na baboy,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000041,Pork liver,https://i.fnri.dost.gov.ph/fct/library/report/3881,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000041,Atay ng baboy,https://i.fnri.dost.gov.ph/fct/library/report/3881,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000041,Baboy atay,https://i.fnri.dost.gov.ph/fct/library/report/3881,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000042,Pork skin,https://i.fnri.dost.gov.ph/fct/library/report/3888,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000042,Balat ng baboy,https://i.fnri.dost.gov.ph/fct/library/report/3888,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000042,Baboy balat,https://i.fnri.dost.gov.ph/fct/library/report/3888,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000043,Longganisa,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000043,Filipino sausage,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000043,longanisa,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000044,Tocino,https://i.fnri.dost.gov.ph/fct/library/report/3952,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000044,Pork tocino,https://i.fnri.dost.gov.ph/fct/library/report/3952,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000044,"Pork, sweet cured",https://i.fnri.dost.gov.ph/fct/library/report/3952,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000044,"Tocino, baboy",https://i.fnri.dost.gov.ph/fct/library/report/3952,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000045,Beef tapa,https://i.fnri.dost.gov.ph/fct/library/report/3922,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000045,Tapa,https://i.fnri.dost.gov.ph/fct/library/report/3922,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000045,Beef jerky,https://i.fnri.dost.gov.ph/fct/library/report/3922,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000045,"Tapa, baka",https://i.fnri.dost.gov.ph/fct/library/report/3922,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000046,Milkfish,https://i.fnri.dost.gov.ph/fct/library/report/4054,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000046,Bangus,https://i.fnri.dost.gov.ph/fct/library/report/4054,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000047,"Milkfish, broiled",https://i.fnri.dost.gov.ph/fct/library/report/4055,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000047,Inihaw na bangus,https://i.fnri.dost.gov.ph/fct/library/report/4055,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000047,"Bangus, inihaw",https://i.fnri.dost.gov.ph/fct/library/report/4055,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000048,"Milkfish, dried",https://i.fnri.dost.gov.ph/fct/library/report/4160,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000048,Daing na bangus,https://i.fnri.dost.gov.ph/fct/library/report/4160,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000048,"Bangus, daing",https://i.fnri.dost.gov.ph/fct/library/report/4160,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000049,Tilapia,https://i.fnri.dost.gov.ph/fct/library/report/4125,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000050,Round scad,https://i.fnri.dost.gov.ph/fct/library/report/4085,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000050,Galunggong,https://i.fnri.dost.gov.ph/fct/library/report/4085,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000050,"Scad, round",https://i.fnri.dost.gov.ph/fct/library/report/4085,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000051,Indian mackerel,https://i.fnri.dost.gov.ph/fct/library/report/4053,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000051,Alumahan,https://i.fnri.dost.gov.ph/fct/library/report/4053,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000051,"Mackerel, Indian",https://i.fnri.dost.gov.ph/fct/library/report/4053,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000052,Skipjack tuna,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000052,Skipjack,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000053,Yellowfin tuna,https://i.fnri.dost.gov.ph/fct/library/report/4127,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000053,Tambakol,https://i.fnri.dost.gov.ph/fct/library/report/4127,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000053,tuna,https://i.fnri.dost.gov.ph/fct/library/report/4127,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000053,"Tuna, yellow-fin",https://i.fnri.dost.gov.ph/fct/library/report/4127,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000054,Sardines,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000054,Sardinas,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000055,"Anchovy, dried",https://i.fnri.dost.gov.ph/fct/library/report/4130,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000055,Dilis,https://i.fnri.dost.gov.ph/fct/library/report/4130,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000055,dried anchovy,https://i.fnri.dost.gov.ph/fct/library/report/4130,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000055,"Anchovy, long-jawed, dried",https://i.fnri.dost.gov.ph/fct/library/report/4130,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000055,"Dilis, tuyo",https://i.fnri.dost.gov.ph/fct/library/report/4130,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000056,"Herring, dried",https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000056,Tuyo,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000057,Shrimp,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000057,Hipon,https://i.fnri.dost.gov.ph/fct/library,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000058,Squid,https://i.fnri.dost.gov.ph/fct/library/report/4111,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
FC000058,Pusit,https://i.fnri.dost.gov.ph/fct/library/report/4111,SEARCH_ALIAS_REVIEWED,Search aid only; food identity and preparation must still match.
